Date;Day;Weekday;Is_weekend;Is_holiday;Week_of_month;Week_of_year;Month;Quarter;Year
06.02.2018;6;3;0;0;2;6;2;1;2018
07.02.2018;7;4;0;0;2;6;2;1;2018
08.02.2018;8;5;0;0;2;6;2;1;2018
09.02.2018;9;6;0;0;2;6;2;1;2018
10.02.2018;10;7;1;0;2;6;2;1;2018
11.02.2018;11;1;1;0;3;7;2;1;2018
12.02.2018;12;2;0;0;3;7;2;1;2018
13.02.2018;13;3;0;0;3;7;2;1;2018
14.02.2018;14;4;0;0;3;7;2;1;2018
15.02.2018;15;5;0;0;3;7;2;1;2018
16.02.2018;16;6;0;0;3;7;2;1;2018
17.02.2018;17;7;1;0;3;7;2;1;2018
18.02.2018;18;1;1;0;4;8;2;1;2018
19.02.2018;19;2;0;1;4;8;2;1;2018
20.02.2018;20;3;0;0;4;8;2;1;2018
21.02.2018;21;4;0;0;4;8;2;1;2018
22.02.2018;22;5;0;0;4;8;2;1;2018
23.02.2018;23;6;0;0;4;8;2;1;2018
24.02.2018;24;7;1;0;4;8;2;1;2018
25.02.2018;25;1;1;0;5;9;2;1;2018
26.02.2018;26;2;0;0;5;9;2;1;2018
27.02.2018;27;3;0;0;5;9;2;1;2018
28.02.2018;28;4;0;0;5;9;2;1;2018
01.03.2018;1;5;0;0;1;9;3;1;2018
02.03.2018;2;6;0;0;1;9;3;1;2018
03.03.2018;3;7;1;0;1;9;3;1;2018
04.03.2018;4;1;1;0;2;10;3;1;2018
05.03.2018;5;2;0;0;2;10;3;1;2018
06.03.2018;6;3;0;0;2;10;3;1;2018
07.03.2018;7;4;0;0;2;10;3;1;2018
08.03.2018;8;5;0;0;2;10;3;1;2018
09.03.2018;9;6;0;0;2;10;3;1;2018
10.03.2018;10;7;1;0;2;10;3;1;2018
11.03.2018;11;1;1;0;3;11;3;1;2018
12.03.2018;12;2;0;0;3;11;3;1;2018
13.03.2018;13;3;0;0;3;11;3;1;2018
14.03.2018;14;4;0;0;3;11;3;1;2018
15.03.2018;15;5;0;0;3;11;3;1;2018
16.03.2018;16;6;0;0;3;11;3;1;2018
17.03.2018;17;7;1;0;3;11;3;1;2018
18.03.2018;18;1;1;0;4;12;3;1;2018
19.03.2018;19;2;0;0;4;12;3;1;2018
20.03.2018;20;3;0;0;4;12;3;1;2018
21.03.2018;21;4;0;0;4;12;3;1;2018
22.03.2018;22;5;0;0;4;12;3;1;2018
23.03.2018;23;6;0;0;4;12;3;1;2018
24.03.2018;24;7;1;0;4;12;3;1;2018
25.03.2018;25;1;1;0;5;13;3;1;2018
26.03.2018;26;2;0;0;5;13;3;1;2018
27.03.2018;27;3;0;0;5;13;3;1;2018
28.03.2018;28;4;0;0;5;13;3;1;2018
29.03.2018;29;5;0;0;5;13;3;1;2018
30.03.2018;30;6;0;0;5;13;3;1;2018
31.03.2018;31;7;1;0;5;13;3;1;2018
01.04.2018;1;1;1;0;1;14;4;2;2018
02.04.2018;2;2;0;0;1;14;4;2;2018
03.04.2018;3;3;0;0;1;14;4;2;2018
04.04.2018;4;4;0;0;1;14;4;2;2018
05.04.2018;5;5;0;0;1;14;4;2;2018
06.04.2018;6;6;0;0;1;14;4;2;2018
07.04.2018;7;7;1;0;1;14;4;2;2018
08.04.2018;8;1;1;0;2;15;4;2;2018
09.04.2018;9;2;0;0;2;15;4;2;2018
10.04.2018;10;3;0;0;2;15;4;2;2018
11.04.2018;11;4;0;0;2;15;4;2;2018
12.04.2018;12;5;0;0;2;15;4;2;2018
13.04.2018;13;6;0;0;2;15;4;2;2018
14.04.2018;14;7;1;0;2;15;4;2;2018
15.04.2018;15;1;1;0;3;16;4;2;2018
16.04.2018;16;2;0;0;3;16;4;2;2018
17.04.2018;17;3;0;0;3;16;4;2;2018
18.04.2018;18;4;0;0;3;16;4;2;2018
19.04.2018;19;5;0;0;3;16;4;2;2018
20.04.2018;20;6;0;0;3;16;4;2;2018
21.04.2018;21;7;1;0;3;16;4;2;2018
22.04.2018;22;1;1;0;4;17;4;2;2018
23.04.2018;23;2;0;0;4;17;4;2;2018
24.04.2018;24;3;0;0;4;17;4;2;2018
25.04.2018;25;4;0;0;4;17;4;2;2018
26.04.2018;26;5;0;0;4;17;4;2;2018
27.04.2018;27;6;0;0;4;17;4;2;2018
28.04.2018;28;7;1;0;4;17;4;2;2018
29.04.2018;29;1;1;0;5;18;4;2;2018
30.04.2018;30;2;0;0;5;18;4;2;2018
01.05.2018;1;3;0;0;1;18;5;2;2018
02.05.2018;2;4;0;0;1;18;5;2;2018
03.05.2018;3;5;0;0;1;18;5;2;2018
04.05.2018;4;6;0;0;1;18;5;2;2018
05.05.2018;5;7;1;0;1;18;5;2;2018
06.05.2018;6;1;1;0;2;19;5;2;2018
07.05.2018;7;2;0;0;2;19;5;2;2018
08.05.2018;8;3;0;0;2;19;5;2;2018
09.05.2018;9;4;0;0;2;19;5;2;2018
10.05.2018;10;5;0;0;2;19;5;2;2018
11.05.2018;11;6;0;0;2;19;5;2;2018
12.05.2018;12;7;1;0;2;19;5;2;2018
13.05.2018;13;1;1;0;3;20;5;2;2018
14.05.2018;14;2;0;0;3;20;5;2;2018
15.05.2018;15;3;0;0;3;20;5;2;2018
16.05.2018;16;4;0;0;3;20;5;2;2018
17.05.2018;17;5;0;0;3;20;5;2;2018
18.05.2018;18;6;0;0;3;20;5;2;2018
19.05.2018;19;7;1;0;3;20;5;2;2018
20.05.2018;20;1;1;0;4;21;5;2;2018
21.05.2018;21;2;0;0;4;21;5;2;2018
22.05.2018;22;3;0;0;4;21;5;2;2018
23.05.2018;23;4;0;0;4;21;5;2;2018
24.05.2018;24;5;0;0;4;21;5;2;2018
25.05.2018;25;6;0;0;4;21;5;2;2018
26.05.2018;26;7;1;0;4;21;5;2;2018
27.05.2018;27;1;1;0;5;22;5;2;2018
28.05.2018;28;2;0;1;5;22;5;2;2018
29.05.2018;29;3;0;0;5;22;5;2;2018
30.05.2018;30;4;0;0;5;22;5;2;2018
31.05.2018;31;5;0;0;5;22;5;2;2018
01.06.2018;1;6;0;0;1;22;6;2;2018
02.06.2018;2;7;1;0;1;22;6;2;2018
03.06.2018;3;1;1;0;2;23;6;2;2018
04.06.2018;4;2;0;0;2;23;6;2;2018
05.06.2018;5;3;0;0;2;23;6;2;2018
06.06.2018;6;4;0;0;2;23;6;2;2018
07.06.2018;7;5;0;0;2;23;6;2;2018
08.06.2018;8;6;0;0;2;23;6;2;2018
09.06.2018;9;7;1;0;2;23;6;2;2018
10.06.2018;10;1;1;0;3;24;6;2;2018
11.06.2018;11;2;0;0;3;24;6;2;2018
12.06.2018;12;3;0;0;3;24;6;2;2018
13.06.2018;13;4;0;0;3;24;6;2;2018
14.06.2018;14;5;0;0;3;24;6;2;2018
15.06.2018;15;6;0;0;3;24;6;2;2018
16.06.2018;16;7;1;0;3;24;6;2;2018
17.06.2018;17;1;1;0;4;25;6;2;2018
18.06.2018;18;2;0;0;4;25;6;2;2018
19.06.2018;19;3;0;0;4;25;6;2;2018
20.06.2018;20;4;0;0;4;25;6;2;2018
21.06.2018;21;5;0;0;4;25;6;2;2018
22.06.2018;22;6;0;0;4;25;6;2;2018
23.06.2018;23;7;1;0;4;25;6;2;2018
24.06.2018;24;1;1;0;5;26;6;2;2018
25.06.2018;25;2;0;0;5;26;6;2;2018
26.06.2018;26;3;0;0;5;26;6;2;2018
27.06.2018;27;4;0;0;5;26;6;2;2018
28.06.2018;28;5;0;0;5;26;6;2;2018
29.06.2018;29;6;0;0;5;26;6;2;2018
30.06.2018;30;7;1;0;5;26;6;2;2018
01.07.2018;1;1;1;0;1;27;7;3;2018
02.07.2018;2;2;0;0;1;27;7;3;2018
03.07.2018;3;3;0;0;1;27;7;3;2018
04.07.2018;4;4;0;1;1;27;7;3;2018
05.07.2018;5;5;0;0;1;27;7;3;2018
06.07.2018;6;6;0;0;1;27;7;3;2018
07.07.2018;7;7;1;0;1;27;7;3;2018
08.07.2018;8;1;1;0;2;28;7;3;2018
09.07.2018;9;2;0;0;2;28;7;3;2018
10.07.2018;10;3;0;0;2;28;7;3;2018
11.07.2018;11;4;0;0;2;28;7;3;2018
12.07.2018;12;5;0;0;2;28;7;3;2018
13.07.2018;13;6;0;0;2;28;7;3;2018
14.07.2018;14;7;1;0;2;28;7;3;2018
15.07.2018;15;1;1;0;3;29;7;3;2018
16.07.2018;16;2;0;0;3;29;7;3;2018
17.07.2018;17;3;0;0;3;29;7;3;2018
18.07.2018;18;4;0;0;3;29;7;3;2018
19.07.2018;19;5;0;0;3;29;7;3;2018
20.07.2018;20;6;0;0;3;29;7;3;2018
21.07.2018;21;7;1;0;3;29;7;3;2018
22.07.2018;22;1;1;0;4;30;7;3;2018
23.07.2018;23;2;0;0;4;30;7;3;2018
24.07.2018;24;3;0;0;4;30;7;3;2018
25.07.2018;25;4;0;0;4;30;7;3;2018
26.07.2018;26;5;0;0;4;30;7;3;2018
27.07.2018;27;6;0;0;4;30;7;3;2018
28.07.2018;28;7;1;0;4;30;7;3;2018
29.07.2018;29;1;1;0;5;31;7;3;2018
30.07.2018;30;2;0;0;5;31;7;3;2018
31.07.2018;31;3;0;0;5;31;7;3;2018
01.08.2018;1;4;0;0;1;31;8;3;2018
02.08.2018;2;5;0;0;1;31;8;3;2018
03.08.2018;3;6;0;0;1;31;8;3;2018
04.08.2018;4;7;1;0;1;31;8;3;2018
05.08.2018;5;1;1;0;2;32;8;3;2018
06.08.2018;6;2;0;0;2;32;8;3;2018
07.08.2018;7;3;0;0;2;32;8;3;2018
08.08.2018;8;4;0;0;2;32;8;3;2018
09.08.2018;9;5;0;0;2;32;8;3;2018
10.08.2018;10;6;0;0;2;32;8;3;2018
11.08.2018;11;7;1;0;2;32;8;3;2018
12.08.2018;12;1;1;0;3;33;8;3;2018
13.08.2018;13;2;0;0;3;33;8;3;2018
14.08.2018;14;3;0;0;3;33;8;3;2018
15.08.2018;15;4;0;0;3;33;8;3;2018
16.08.2018;16;5;0;0;3;33;8;3;2018
17.08.2018;17;6;0;0;3;33;8;3;2018
18.08.2018;18;7;1;0;3;33;8;3;2018
19.08.2018;19;1;1;0;4;34;8;3;2018
20.08.2018;20;2;0;0;4;34;8;3;2018
21.08.2018;21;3;0;0;4;34;8;3;2018
22.08.2018;22;4;0;0;4;34;8;3;2018
23.08.2018;23;5;0;0;4;34;8;3;2018
24.08.2018;24;6;0;0;4;34;8;3;2018
25.08.2018;25;7;1;0;4;34;8;3;2018
26.08.2018;26;1;1;0;5;35;8;3;2018
27.08.2018;27;2;0;0;5;35;8;3;2018
28.08.2018;28;3;0;0;5;35;8;3;2018
29.08.2018;29;4;0;0;5;35;8;3;2018
30.08.2018;30;5;0;0;5;35;8;3;2018
31.08.2018;31;6;0;0;5;35;8;3;2018
01.09.2018;1;7;1;0;1;35;9;3;2018
02.09.2018;2;1;1;0;2;36;9;3;2018
03.09.2018;3;2;0;1;2;36;9;3;2018
04.09.2018;4;3;0;0;2;36;9;3;2018
05.09.2018;5;4;0;0;2;36;9;3;2018
06.09.2018;6;5;0;0;2;36;9;3;2018
07.09.2018;7;6;0;0;2;36;9;3;2018
08.09.2018;8;7;1;0;2;36;9;3;2018
09.09.2018;9;1;1;0;3;37;9;3;2018
10.09.2018;10;2;0;0;3;37;9;3;2018
11.09.2018;11;3;0;0;3;37;9;3;2018
12.09.2018;12;4;0;0;3;37;9;3;2018
13.09.2018;13;5;0;0;3;37;9;3;2018
14.09.2018;14;6;0;0;3;37;9;3;2018
15.09.2018;15;7;1;0;3;37;9;3;2018
16.09.2018;16;1;1;0;4;38;9;3;2018
17.09.2018;17;2;0;0;4;38;9;3;2018
18.09.2018;18;3;0;0;4;38;9;3;2018
19.09.2018;19;4;0;0;4;38;9;3;2018
20.09.2018;20;5;0;0;4;38;9;3;2018
21.09.2018;21;6;0;0;4;38;9;3;2018
22.09.2018;22;7;1;0;4;38;9;3;2018
23.09.2018;23;1;1;0;5;39;9;3;2018
24.09.2018;24;2;0;0;5;39;9;3;2018
25.09.2018;25;3;0;0;5;39;9;3;2018
26.09.2018;26;4;0;0;5;39;9;3;2018
27.09.2018;27;5;0;0;5;39;9;3;2018
28.09.2018;28;6;0;0;5;39;9;3;2018
29.09.2018;29;7;1;0;5;39;9;3;2018
30.09.2018;30;1;1;0;6;40;9;3;2018
01.10.2018;1;2;0;0;1;40;10;4;2018
02.10.2018;2;3;0;0;1;40;10;4;2018
03.10.2018;3;4;0;0;1;40;10;4;2018
04.10.2018;4;5;0;0;1;40;10;4;2018
05.10.2018;5;6;0;0;1;40;10;4;2018
06.10.2018;6;7;1;0;1;40;10;4;2018
07.10.2018;7;1;1;0;2;41;10;4;2018
08.10.2018;8;2;0;1;2;41;10;4;2018
09.10.2018;9;3;0;0;2;41;10;4;2018
10.10.2018;10;4;0;0;2;41;10;4;2018
11.10.2018;11;5;0;0;2;41;10;4;2018
12.10.2018;12;6;0;0;2;41;10;4;2018
13.10.2018;13;7;1;0;2;41;10;4;2018
14.10.2018;14;1;1;0;3;42;10;4;2018
15.10.2018;15;2;0;0;3;42;10;4;2018
16.10.2018;16;3;0;0;3;42;10;4;2018
17.10.2018;17;4;0;0;3;42;10;4;2018
18.10.2018;18;5;0;0;3;42;10;4;2018
19.10.2018;19;6;0;0;3;42;10;4;2018
20.10.2018;20;7;1;0;3;42;10;4;2018
21.10.2018;21;1;1;0;4;43;10;4;2018
22.10.2018;22;2;0;0;4;43;10;4;2018
23.10.2018;23;3;0;0;4;43;10;4;2018
24.10.2018;24;4;0;0;4;43;10;4;2018
25.10.2018;25;5;0;0;4;43;10;4;2018
26.10.2018;26;6;0;0;4;43;10;4;2018
27.10.2018;27;7;1;0;4;43;10;4;2018
28.10.2018;28;1;1;0;5;44;10;4;2018
29.10.2018;29;2;0;0;5;44;10;4;2018
30.10.2018;30;3;0;0;5;44;10;4;2018
31.10.2018;31;4;0;0;5;44;10;4;2018
01.11.2018;1;5;0;0;1;44;11;4;2018
02.11.2018;2;6;0;0;1;44;11;4;2018
03.11.2018;3;7;1;0;1;44;11;4;2018
04.11.2018;4;1;1;0;2;45;11;4;2018
05.11.2018;5;2;0;0;2;45;11;4;2018
06.11.2018;6;3;0;0;2;45;11;4;2018
07.11.2018;7;4;0;0;2;45;11;4;2018
08.11.2018;8;5;0;0;2;45;11;4;2018
09.11.2018;9;6;0;0;2;45;11;4;2018
10.11.2018;10;7;1;0;2;45;11;4;2018
11.11.2018;11;1;1;1;3;46;11;4;2018
12.11.2018;12;2;0;0;3;46;11;4;2018
13.11.2018;13;3;0;0;3;46;11;4;2018
14.11.2018;14;4;0;0;3;46;11;4;2018
15.11.2018;15;5;0;0;3;46;11;4;2018
16.11.2018;16;6;0;0;3;46;11;4;2018
17.11.2018;17;7;1;0;3;46;11;4;2018
18.11.2018;18;1;1;0;4;47;11;4;2018
19.11.2018;19;2;0;0;4;47;11;4;2018
20.11.2018;20;3;0;0;4;47;11;4;2018
21.11.2018;21;4;0;0;4;47;11;4;2018
22.11.2018;22;5;0;1;4;47;11;4;2018
23.11.2018;23;6;0;1;4;47;11;4;2018
24.11.2018;24;7;1;0;4;47;11;4;2018
25.11.2018;25;1;1;0;5;48;11;4;2018
26.11.2018;26;2;0;0;5;48;11;4;2018
27.11.2018;27;3;0;0;5;48;11;4;2018
28.11.2018;28;4;0;0;5;48;11;4;2018
29.11.2018;29;5;0;0;5;48;11;4;2018
30.11.2018;30;6;0;0;5;48;11;4;2018
01.12.2018;1;7;1;0;1;48;12;4;2018
02.12.2018;2;1;1;0;2;49;12;4;2018
03.12.2018;3;2;0;0;2;49;12;4;2018
04.12.2018;4;3;0;0;2;49;12;4;2018
05.12.2018;5;4;0;0;2;49;12;4;2018
06.12.2018;6;5;0;0;2;49;12;4;2018
07.12.2018;7;6;0;0;2;49;12;4;2018
08.12.2018;8;7;1;0;2;49;12;4;2018
09.12.2018;9;1;1;0;3;50;12;4;2018
10.12.2018;10;2;0;0;3;50;12;4;2018
11.12.2018;11;3;0;0;3;50;12;4;2018
12.12.2018;12;4;0;0;3;50;12;4;2018
13.12.2018;13;5;0;0;3;50;12;4;2018
14.12.2018;14;6;0;0;3;50;12;4;2018
15.12.2018;15;7;1;0;3;50;12;4;2018
16.12.2018;16;1;1;0;4;51;12;4;2018
17.12.2018;17;2;0;0;4;51;12;4;2018
18.12.2018;18;3;0;0;4;51;12;4;2018
19.12.2018;19;4;0;0;4;51;12;4;2018
20.12.2018;20;5;0;0;4;51;12;4;2018
21.12.2018;21;6;0;0;4;51;12;4;2018
22.12.2018;22;7;1;0;4;51;12;4;2018
23.12.2018;23;1;1;0;5;52;12;4;2018
24.12.2018;24;2;0;0;5;52;12;4;2018
25.12.2018;25;3;0;1;5;52;12;4;2018
26.12.2018;26;4;0;0;5;52;12;4;2018
27.12.2018;27;5;0;0;5;52;12;4;2018
28.12.2018;28;6;0;0;5;52;12;4;2018
29.12.2018;29;7;1;0;5;52;12;4;2018
30.12.2018;30;1;1;0;6;53;12;4;2018
31.12.2018;31;2;0;0;6;53;12;4;2018
01.01.2019;1;3;0;1;1;1;1;1;2019
02.01.2019;2;4;0;0;1;1;1;1;2019
03.01.2019;3;5;0;0;1;1;1;1;2019
04.01.2019;4;6;0;0;1;1;1;1;2019
05.01.2019;5;7;1;0;1;1;1;1;2019
06.01.2019;6;1;1;0;2;2;1;1;2019
07.01.2019;7;2;0;0;2;2;1;1;2019
08.01.2019;8;3;0;0;2;2;1;1;2019
09.01.2019;9;4;0;0;2;2;1;1;2019
10.01.2019;10;5;0;0;2;2;1;1;2019
11.01.2019;11;6;0;0;2;2;1;1;2019
12.01.2019;12;7;1;0;2;2;1;1;2019
13.01.2019;13;1;1;0;3;3;1;1;2019
14.01.2019;14;2;0;0;3;3;1;1;2019
15.01.2019;15;3;0;0;3;3;1;1;2019
16.01.2019;16;4;0;0;3;3;1;1;2019
17.01.2019;17;5;0;0;3;3;1;1;2019
18.01.2019;18;6;0;0;3;3;1;1;2019
19.01.2019;19;7;1;0;3;3;1;1;2019
20.01.2019;20;1;1;0;4;4;1;1;2019
21.01.2019;21;2;0;1;4;4;1;1;2019
22.01.2019;22;3;0;0;4;4;1;1;2019
23.01.2019;23;4;0;0;4;4;1;1;2019
24.01.2019;24;5;0;0;4;4;1;1;2019
25.01.2019;25;6;0;0;4;4;1;1;2019
26.01.2019;26;7;1;0;4;4;1;1;2019
27.01.2019;27;1;1;0;5;5;1;1;2019
28.01.2019;28;2;0;0;5;5;1;1;2019
29.01.2019;29;3;0;0;5;5;1;1;2019
30.01.2019;30;4;0;0;5;5;1;1;2019
31.01.2019;31;5;0;0;5;5;1;1;2019
01.02.2019;1;6;0;0;1;5;2;1;2019
02.02.2019;2;7;1;0;1;5;2;1;2019
03.02.2019;3;1;1;0;2;6;2;1;2019
04.02.2019;4;2;0;0;2;6;2;1;2019
05.02.2019;5;3;0;0;2;6;2;1;2019
06.02.2019;6;4;0;0;2;6;2;1;2019
07.02.2019;7;5;0;0;2;6;2;1;2019
08.02.2019;8;6;0;0;2;6;2;1;2019
09.02.2019;9;7;1;0;2;6;2;1;2019
10.02.2019;10;1;1;0;3;7;2;1;2019
11.02.2019;11;2;0;0;3;7;2;1;2019
12.02.2019;12;3;0;0;3;7;2;1;2019
13.02.2019;13;4;0;0;3;7;2;1;2019
14.02.2019;14;5;0;0;3;7;2;1;2019
15.02.2019;15;6;0;0;3;7;2;1;2019
16.02.2019;16;7;1;0;3;7;2;1;2019
17.02.2019;17;1;1;0;4;8;2;1;2019
18.02.2019;18;2;0;1;4;8;2;1;2019
19.02.2019;19;3;0;0;4;8;2;1;2019
20.02.2019;20;4;0;0;4;8;2;1;2019
21.02.2019;21;5;0;0;4;8;2;1;2019
22.02.2019;22;6;0;0;4;8;2;1;2019
23.02.2019;23;7;1;0;4;8;2;1;2019
24.02.2019;24;1;1;0;5;9;2;1;2019
25.02.2019;25;2;0;0;5;9;2;1;2019
26.02.2019;26;3;0;0;5;9;2;1;2019
27.02.2019;27;4;0;0;5;9;2;1;2019
28.02.2019;28;5;0;0;5;9;2;1;2019
01.03.2019;1;6;0;0;1;9;3;1;2019
02.03.2019;2;7;1;0;1;9;3;1;2019
03.03.2019;3;1;1;0;2;10;3;1;2019
04.03.2019;4;2;0;0;2;10;3;1;2019
05.03.2019;5;3;0;0;2;10;3;1;2019
06.03.2019;6;4;0;0;2;10;3;1;2019
07.03.2019;7;5;0;0;2;10;3;1;2019
08.03.2019;8;6;0;0;2;10;3;1;2019
09.03.2019;9;7;1;0;2;10;3;1;2019
10.03.2019;10;1;1;0;3;11;3;1;2019
11.03.2019;11;2;0;0;3;11;3;1;2019
12.03.2019;12;3;0;0;3;11;3;1;2019
13.03.2019;13;4;0;0;3;11;3;1;2019
14.03.2019;14;5;0;0;3;11;3;1;2019
15.03.2019;15;6;0;0;3;11;3;1;2019
16.03.2019;16;7;1;0;3;11;3;1;2019
17.03.2019;17;1;1;0;4;12;3;1;2019
18.03.2019;18;2;0;0;4;12;3;1;2019
19.03.2019;19;3;0;0;4;12;3;1;2019
20.03.2019;20;4;0;0;4;12;3;1;2019
21.03.2019;21;5;0;0;4;12;3;1;2019
22.03.2019;22;6;0;0;4;12;3;1;2019
23.03.2019;23;7;1;0;4;12;3;1;2019
24.03.2019;24;1;1;0;5;13;3;1;2019
25.03.2019;25;2;0;0;5;13;3;1;2019
26.03.2019;26;3;0;0;5;13;3;1;2019
27.03.2019;27;4;0;0;5;13;3;1;2019
28.03.2019;28;5;0;0;5;13;3;1;2019
29.03.2019;29;6;0;0;5;13;3;1;2019
30.03.2019;30;7;1;0;5;13;3;1;2019
31.03.2019;31;1;1;0;6;14;3;1;2019
01.04.2019;1;2;0;0;1;14;4;2;2019
02.04.2019;2;3;0;0;1;14;4;2;2019
03.04.2019;3;4;0;0;1;14;4;2;2019
04.04.2019;4;5;0;0;1;14;4;2;2019
05.04.2019;5;6;0;0;1;14;4;2;2019
06.04.2019;6;7;1;0;1;14;4;2;2019
07.04.2019;7;1;1;0;2;15;4;2;2019
08.04.2019;8;2;0;0;2;15;4;2;2019
09.04.2019;9;3;0;0;2;15;4;2;2019
10.04.2019;10;4;0;0;2;15;4;2;2019
11.04.2019;11;5;0;0;2;15;4;2;2019
12.04.2019;12;6;0;0;2;15;4;2;2019
13.04.2019;13;7;1;0;2;15;4;2;2019
14.04.2019;14;1;1;0;3;16;4;2;2019
15.04.2019;15;2;0;0;3;16;4;2;2019
16.04.2019;16;3;0;0;3;16;4;2;2019
17.04.2019;17;4;0;0;3;16;4;2;2019
18.04.2019;18;5;0;0;3;16;4;2;2019
19.04.2019;19;6;0;0;3;16;4;2;2019
20.04.2019;20;7;1;0;3;16;4;2;2019
21.04.2019;21;1;1;0;4;17;4;2;2019
22.04.2019;22;2;0;0;4;17;4;2;2019
23.04.2019;23;3;0;0;4;17;4;2;2019
24.04.2019;24;4;0;0;4;17;4;2;2019
25.04.2019;25;5;0;0;4;17;4;2;2019
26.04.2019;26;6;0;0;4;17;4;2;2019
27.04.2019;27;7;1;0;4;17;4;2;2019
28.04.2019;28;1;1;0;5;18;4;2;2019
29.04.2019;29;2;0;0;5;18;4;2;2019
30.04.2019;30;3;0;0;5;18;4;2;2019
01.05.2019;1;4;0;0;1;18;5;2;2019
02.05.2019;2;5;0;0;1;18;5;2;2019
03.05.2019;3;6;0;0;1;18;5;2;2019
04.05.2019;4;7;1;0;1;18;5;2;2019
05.05.2019;5;1;1;0;2;19;5;2;2019
06.05.2019;6;2;0;0;2;19;5;2;2019
07.05.2019;7;3;0;0;2;19;5;2;2019
08.05.2019;8;4;0;0;2;19;5;2;2019
09.05.2019;9;5;0;0;2;19;5;2;2019
10.05.2019;10;6;0;0;2;19;5;2;2019
11.05.2019;11;7;1;0;2;19;5;2;2019
12.05.2019;12;1;1;0;3;20;5;2;2019
13.05.2019;13;2;0;0;3;20;5;2;2019
14.05.2019;14;3;0;0;3;20;5;2;2019
15.05.2019;15;4;0;0;3;20;5;2;2019
16.05.2019;16;5;0;0;3;20;5;2;2019
17.05.2019;17;6;0;0;3;20;5;2;2019
18.05.2019;18;7;1;0;3;20;5;2;2019
19.05.2019;19;1;1;0;4;21;5;2;2019
20.05.2019;20;2;0;0;4;21;5;2;2019
21.05.2019;21;3;0;0;4;21;5;2;2019
22.05.2019;22;4;0;0;4;21;5;2;2019
23.05.2019;23;5;0;0;4;21;5;2;2019
24.05.2019;24;6;0;0;4;21;5;2;2019
25.05.2019;25;7;1;0;4;21;5;2;2019
26.05.2019;26;1;1;0;5;22;5;2;2019
27.05.2019;27;2;0;1;5;22;5;2;2019
28.05.2019;28;3;0;0;5;22;5;2;2019
29.05.2019;29;4;0;0;5;22;5;2;2019
30.05.2019;30;5;0;0;5;22;5;2;2019
31.05.2019;31;6;0;0;5;22;5;2;2019
01.06.2019;1;7;1;0;1;22;6;2;2019
02.06.2019;2;1;1;0;2;23;6;2;2019
03.06.2019;3;2;0;0;2;23;6;2;2019
04.06.2019;4;3;0;0;2;23;6;2;2019
05.06.2019;5;4;0;0;2;23;6;2;2019
06.06.2019;6;5;0;0;2;23;6;2;2019
07.06.2019;7;6;0;0;2;23;6;2;2019
08.06.2019;8;7;1;0;2;23;6;2;2019
09.06.2019;9;1;1;0;3;24;6;2;2019
10.06.2019;10;2;0;0;3;24;6;2;2019
11.06.2019;11;3;0;0;3;24;6;2;2019
12.06.2019;12;4;0;0;3;24;6;2;2019
13.06.2019;13;5;0;0;3;24;6;2;2019
14.06.2019;14;6;0;0;3;24;6;2;2019
15.06.2019;15;7;1;0;3;24;6;2;2019
16.06.2019;16;1;1;0;4;25;6;2;2019
17.06.2019;17;2;0;0;4;25;6;2;2019
18.06.2019;18;3;0;0;4;25;6;2;2019
19.06.2019;19;4;0;0;4;25;6;2;2019
20.06.2019;20;5;0;0;4;25;6;2;2019
21.06.2019;21;6;0;0;4;25;6;2;2019
22.06.2019;22;7;1;0;4;25;6;2;2019
23.06.2019;23;1;1;0;5;26;6;2;2019
24.06.2019;24;2;0;0;5;26;6;2;2019
25.06.2019;25;3;0;0;5;26;6;2;2019
26.06.2019;26;4;0;0;5;26;6;2;2019
27.06.2019;27;5;0;0;5;26;6;2;2019
28.06.2019;28;6;0;0;5;26;6;2;2019
29.06.2019;29;7;1;0;5;26;6;2;2019
30.06.2019;30;1;1;0;6;27;6;2;2019
01.07.2019;1;2;0;0;1;27;7;3;2019
02.07.2019;2;3;0;0;1;27;7;3;2019
03.07.2019;3;4;0;0;1;27;7;3;2019
04.07.2019;4;5;0;1;1;27;7;3;2019
05.07.2019;5;6;0;0;1;27;7;3;2019
06.07.2019;6;7;1;0;1;27;7;3;2019
07.07.2019;7;1;1;0;2;28;7;3;2019
08.07.2019;8;2;0;0;2;28;7;3;2019
09.07.2019;9;3;0;0;2;28;7;3;2019
10.07.2019;10;4;0;0;2;28;7;3;2019
11.07.2019;11;5;0;0;2;28;7;3;2019
12.07.2019;12;6;0;0;2;28;7;3;2019
13.07.2019;13;7;1;0;2;28;7;3;2019
14.07.2019;14;1;1;0;3;29;7;3;2019
15.07.2019;15;2;0;0;3;29;7;3;2019
16.07.2019;16;3;0;0;3;29;7;3;2019
17.07.2019;17;4;0;0;3;29;7;3;2019
18.07.2019;18;5;0;0;3;29;7;3;2019
19.07.2019;19;6;0;0;3;29;7;3;2019
20.07.2019;20;7;1;0;3;29;7;3;2019
21.07.2019;21;1;1;0;4;30;7;3;2019
22.07.2019;22;2;0;0;4;30;7;3;2019
23.07.2019;23;3;0;0;4;30;7;3;2019
24.07.2019;24;4;0;0;4;30;7;3;2019
25.07.2019;25;5;0;0;4;30;7;3;2019
26.07.2019;26;6;0;0;4;30;7;3;2019
